Wavelength,NC1,NC2,NC3,SF1,SF2,SF3,SN1,SN2,SN3
Group,NC,NC,NC,SF,SF,SF,SN,SN,SN
3215.804696,59.77184,79.939626,72.833491,97.19178,91.251522,88.985461,41.940414,42.720645,71.437878
3217.240965,59.745898,79.943179,72.834964,97.180983,91.223367,88.946196,41.625206,42.367451,71.335385
3218.677233,59.715727,79.949291,72.828751,97.172377,91.195123,88.908792,41.315818,42.024642,71.231952
3220.113501,59.684717,79.947177,72.811623,97.165173,91.168209,88.873267,41.004343,41.681669,71.126387
3221.549769,59.653758,79.931985,72.792789,97.156335,91.137463,88.835618,40.693052,41.340452,71.021629
3222.986038,59.617861,79.914822,72.775758,97.148174,91.102684,88.792173,40.387488,41.013348,70.915176
3224.422306,59.585295,79.910338,72.768432,97.142573,91.075104,88.747217,40.078518,40.683386,70.811532
3225.858574,59.557654,79.913486,72.765742,97.138247,91.059751,88.708531,39.79229,40.371965,70.72748
3227.294843,59.52771,79.914376,72.763895,97.133801,91.044681,88.675495,39.517161,40.069796,70.653451
3228.731111,59.503153,79.918307,72.774028,97.129945,91.022954,88.644794,39.245634,39.767293,70.577748
3230.167379,59.480397,79.922444,72.784847,97.127276,91.000779,88.612501,38.98282,39.475817,70.501032
3231.603647,59.469581,79.930661,72.790757,97.123015,90.980932,88.576472,38.722853,39.190606,70.423657
3233.039916,59.467488,79.949163,72.795877,97.117022,90.957106,88.538709,38.465661,38.907919,70.34322
3234.476184,59.458539,79.96698,72.80045,97.110927,90.925476,88.499761,38.218199,38.637663,70.257307
3235.912452,59.444166,79.978789,72.801642,97.103561,90.889557,88.458241,37.959441,38.358919,70.164504
3237.348721,59.426359,79.990134,72.789758,97.096667,90.854509,88.413019,37.704536,38.089404,70.072685
3238.784989,59.406915,79.999017,72.770846,97.091385,90.82455,88.364914,37.452599,37.828869,69.980452
3240.221257,59.399696,80.005329,72.758579,97.085021,90.800723,88.319258,37.205284,37.572177,69.888439
3241.657525,59.389998,80.010934,72.74262,97.07792,90.774966,88.272585,36.964457,37.326274,69.794181
3243.093794,59.373969,80.024685,72.732508,97.071332,90.747507,88.221134,36.721605,37.085077,69.695806
3244.530062,59.35143,80.044253,72.732709,97.064704,90.730205,88.172601,36.481198,36.846122,69.600803
3245.96633,59.322559,80.055869,72.731413,97.057385,90.719664,88.128731,36.257938,36.62283,69.511626
3247.402599,59.301678,80.064706,72.738409,97.049286,90.70565,88.085805,36.031863,36.395768,69.421711
3248.838867,59.287795,80.078162,72.749386,97.041799,90.690629,88.044333,35.813117,36.179615,69.333313
3250.275135,59.274789,80.086687,72.74989,97.03347,90.67333,87.999956,35.592987,35.970491,69.239899
3251.711403,59.27552,80.091085,72.750798,97.022911,90.650732,87.951753,35.367516,35.760055,69.141448
3253.147672,59.271742,80.091744,72.744652,97.013791,90.627362,87.902112,35.143879,35.556123,69.039819
3254.58394,59.262015,80.087752,72.729169,97.005924,90.603063,87.851666,34.913548,35.352191,68.931198
3256.020208,59.255145,80.0823,72.713224,96.996816,90.575316,87.801502,34.672805,35.143897,68.820295
3257.456477,59.246412,80.077383,72.69823,96.988246,90.548558,87.747502,34.441779,34.950659,68.71324
3258.892745,59.244221,80.078241,72.694747,96.979517,90.522333,87.690573,34.205172,34.753337,68.601808
3260.329013,59.246431,80.084549,72.700436,96.96947,90.48957,87.639577,33.967758,34.559586,68.487189
3261.765281,59.237673,80.088503,72.703888,96.960563,90.452995,87.590337,33.724969,34.371254,68.372006
3263.20155,59.231808,80.096946,72.712549,96.953067,90.422189,87.540591,33.47818,34.188732,68.259846
3264.637818,59.223606,80.107274,72.715137,96.945647,90.393511,87.495824,33.233924,34.018158,68.149664
3266.074086,59.220502,80.113231,72.714052,96.939105,90.363523,87.455904,32.989756,33.85198,68.046008
3267.510355,59.230817,80.125503,72.72457,96.935105,90.341096,87.422784,32.745996,33.688588,67.959161
3268.946623,59.231848,80.145869,72.736489,96.932472,90.325903,87.394974,32.512777,33.542104,67.88204
3270.382891,59.223543,80.159695,72.745909,96.928419,90.311114,87.365841,32.270035,33.386457,67.800326
3271.819159,59.221226,80.163498,72.751082,96.925437,90.30193,87.340555,32.033722,33.234048,67.725368
3273.255428,59.214725,80.166003,72.739334,96.926223,90.300741,87.323202,31.803591,33.085962,67.660093
3274.691696,59.207604,80.175272,72.723948,96.92671,90.301152,87.312521,31.575017,32.931395,67.6025
3276.127964,59.188293,80.182272,72.709985,96.92532,90.302626,87.30525,31.359228,32.781424,67.555571
3277.564233,59.158122,80.182836,72.693494,96.925324,90.308538,87.296519,31.157206,32.634683,67.521219
3279.000501,59.129798,80.184382,72.676876,96.927275,90.313309,87.293286,30.964105,32.480271,67.501891
3280.436769,59.092682,80.1846,72.661357,96.931867,90.314434,87.3022,30.798123,32.337784,67.501737
3281.873037,59.054028,80.180665,72.654979,96.941489,90.324471,87.317898,30.652107,32.19778,67.524544
3283.309306,59.033583,80.180987,72.656213,96.954453,90.34746,87.345593,30.544131,32.076674,67.580202
3284.745574,59.014429,80.184334,72.652702,96.96856,90.373383,87.389825,30.472114,31.974263,67.661441
3286.181842,58.999221,80.188821,72.654149,96.986323,90.403734,87.443635,30.427147,31.877966,67.768387
3287.618111,58.989506,80.198865,72.660673,97.008061,90.440111,87.504654,30.416726,31.797971,67.904772
3289.054379,58.981321,80.213096,72.67052,97.029956,90.478828,87.572582,30.437405,31.731287,68.058221
3290.490647,58.979167,80.216451,72.681386,97.051349,90.524399,87.644718,30.475509,31.663467,68.22221
3291.926915,58.978856,80.204913,72.677619,97.073246,90.574533,87.72146,30.540773,31.612543,68.399667
3293.363184,58.970819,80.191215,72.663385,97.094887,90.62243,87.801026,30.610125,31.556849,68.58075
3294.799452,58.951136,80.176458,72.652092,97.116216,90.670447,87.878289,30.684552,31.498817,68.762606
3296.23572,58.916252,80.154292,72.639671,97.137876,90.717052,87.948334,30.765834,31.445983,68.943247
3297.671989,58.888275,80.135699,72.629861,97.160335,90.761665,88.017258,30.852104,31.391597,69.129069
3299.108257,58.865203,80.12574,72.616891,97.182693,90.806707,88.092684,30.944411,31.340187,69.322738
3300.544525,58.839137,80.123918,72.603916,97.20352,90.850993,88.168107,31.038158,31.292902,69.515573
3301.980794,58.818708,80.125392,72.600158,97.223706,90.898183,88.240571,31.126603,31.239396,69.709068
3303.417062,58.800165,80.119242,72.58867,97.242865,90.950345,88.317371,31.22482,31.196835,69.905747
3304.85333,58.776621,80.107555,72.561197,97.260495,91.002145,88.396239,31.314451,31.146955,70.092609
3306.289598,58.753022,80.095827,72.531731,97.278985,91.050119,88.472976,31.399766,31.093642,70.274651
3307.725867,58.723482,80.080208,72.504804,97.297538,91.094621,88.548237,31.480392,31.040962,70.452435
3309.162135,58.693247,80.064287,72.478187,97.314859,91.142215,88.620437,31.550159,30.978008,70.620128
3310.598403,58.649796,80.03659,72.433149,97.332499,91.190362,88.687866,31.610645,30.90907,70.779354
3312.034672,58.588721,79.987562,72.375582,97.349981,91.229464,88.753132,31.659004,30.835681,70.928748
3313.47094,58.520531,79.930445,72.330731,97.368851,91.26658,88.81696,31.685895,30.743005,71.065385
3314.907208,58.442243,79.872949,72.296095,97.391125,91.305139,88.876272,31.709871,30.651163,71.194444
3316.343476,58.365021,79.819728,72.265976,97.41331,91.337987,88.934072,31.726668,30.553337,71.321084
3317.779745,58.309156,79.778486,72.234783,97.43336,91.371581,88.998616,31.750733,30.458817,71.457949
3319.216013,58.258879,79.742634,72.191961,97.451984,91.407163,89.066579,31.780691,30.374223,71.599226
3320.652281,58.214419,79.710506,72.157419,97.469415,91.439494,89.133499,31.808636,30.290026,71.735707
3322.08855,58.169724,79.671141,72.127182,97.486375,91.472988,89.201724,31.837578,30.207996,71.869383
3323.524818,58.118537,79.614114,72.085194,97.501772,91.505468,89.269646,31.862941,30.129036,71.995786
3324.961086,58.070733,79.555749,72.045579,97.515114,91.531397,89.334605,31.875725,30.03973,72.112452
3326.397354,58.015829,79.503299,72.008761,97.527116,91.554047,89.393746,31.893637,29.958235,72.227689
3327.833623,57.945979,79.448657,71.964118,97.537197,91.576526,89.443882,31.89796,29.869095,72.336663
3329.269891,57.879115,79.398039,71.912699,97.546302,91.59934,89.492886,31.896236,29.775505,72.441537
3330.706159,57.808889,79.34877,71.851948,97.554196,91.620101,89.546018,31.895951,29.686953,72.543561
3332.142428,57.742325,79.298611,71.796978,97.560911,91.641775,89.600587,31.889229,29.59315,72.638983
3333.578696,57.678551,79.253471,71.750091,97.569683,91.667165,89.656012,31.879089,29.494841,72.730139
3335.014964,57.608962,79.215162,71.705801,97.578956,91.687631,89.709396,31.868953,29.399864,72.820857
3336.451232,57.548028,79.183606,71.667768,97.586711,91.703557,89.758012,31.849049,29.296834,72.910914
3337.887501,57.493805,79.149614,71.623751,97.59558,91.723114,89.804204,31.836673,29.203532,73.001365
3339.323769,57.427862,79.0981,71.574243,97.604635,91.743218,89.847694,31.815868,29.108098,73.083171
3340.760037,57.359514,79.033992,71.530749,97.612789,91.764479,89.889403,31.789461,29.011315,73.155663
3342.196306,57.286836,78.967304,71.477737,97.621493,91.788295,89.929372,31.762807,28.919313,73.223642
3343.632574,57.218948,78.904329,71.423363,97.630655,91.807781,89.965483,31.729772,28.823671,73.291819
3345.068842,57.155761,78.84314,71.374335,97.641096,91.820099,89.997738,31.695399,28.726611,73.360813
3346.50511,57.081111,78.777208,71.319449,97.651644,91.82798,90.025663,31.664176,28.6343,73.427908
3347.941379,57.001835,78.705593,71.266142,97.66009,91.837657,90.051152,31.621361,28.534118,73.489374
3349.377647,56.928533,78.630759,71.213138,97.667699,91.852359,90.079179,31.587037,28.447899,73.545501
3350.813915,56.856212,78.557904,71.154426,97.674215,91.867515,90.108453,31.555058,28.363854,73.596606
3352.250184,56.796289,78.495796,71.102153,97.679508,91.883371,90.137848,31.525929,28.276771,73.650879
3353.686452,56.744052,78.438865,71.052613,97.684802,91.898037,90.167144,31.49989,28.195219,73.708389
3355.12272,56.698782,78.384256,71.008439,97.690204,91.908442,90.193538,31.470726,28.1145,73.76899
3356.558988,56.657834,78.330066,70.965985,97.69776,91.923417,90.216923,31.441509,28.035858,73.830695
3357.995257,56.614435,78.269126,70.91719,97.705603,91.944734,90.24087,31.416671,27.967871,73.885142
3359.431525,56.577247,78.205755,70.873206,97.709749,91.962531,90.268376,31.38306,27.894802,73.932889
3360.867793,56.553255,78.150558,70.830198,97.714465,91.976305,90.299898,31.35862,27.829064,73.983857
3362.304062,56.537145,78.107712,70.785438,97.722765,91.99001,90.332859,31.333619,27.757695,74.037747
3363.74033,56.530874,78.07418,70.754241,97.732547,92.001451,90.365477,31.309057,27.68125,74.094605
3365.176598,56.513601,78.028791,70.722272,97.743744,92.005877,90.394962,31.291237,27.613307,74.145348
3366.612866,56.484824,77.967393,70.689393,97.754128,92.008207,90.420868,31.274324,27.548537,74.187662
3368.049135,56.454389,77.902616,70.661375,97.761901,92.016839,90.444887,31.257181,27.486038,74.227332
3369.485403,56.415116,77.833311,70.625836,97.769642,92.026925,90.466925,31.248654,27.435571,74.263564
3370.921671,56.368581,77.761996,70.593303,97.777746,92.036298,90.488721,31.237845,27.37987,74.301374
3372.35794,56.322796,77.697383,70.567803,97.785549,92.052338,90.510175,31.235594,27.333586,74.349772
3373.794208,56.272316,77.633353,70.533777,97.794079,92.072353,90.527616,31.230015,27.291059,74.401764
3375.230476,56.222868,77.569576,70.495075,97.802907,92.092945,90.54482,31.226208,27.251331,74.457276
3376.666744,56.169256,77.506339,70.44519,97.809424,92.114273,90.563841,31.230184,27.22425,74.509915
3378.103013,56.119312,77.44276,70.388469,97.812056,92.130318,90.583122,31.232957,27.203879,74.559121
3379.539281,56.076717,77.378905,70.332402,97.813836,92.138216,90.605319,31.237386,27.187068,74.618903
3380.975549,56.032431,77.311475,70.271791,97.817836,92.143409,90.630257,31.255713,27.182309,74.684229
3382.411818,55.993043,77.244045,70.222313,97.822601,92.152598,90.65678,31.269203,27.167864,74.741024
3383.848086,55.962596,77.1825,70.183341,97.826859,92.164104,90.685262,31.287366,27.157023,74.791905
3385.284354,55.929612,77.119076,70.135615,97.830683,92.169965,90.711263,31.306746,27.151389,74.833432
3386.720622,55.902674,77.052727,70.096452,97.834041,92.176589,90.735211,31.32904,27.146453,74.872832
3388.156891,55.868872,76.981275,70.06195,97.837667,92.192061,90.758732,31.357591,27.145739,74.91642
3389.593159,55.819654,76.90027,70.01831,97.842144,92.208763,90.77998,31.393462,27.153071,74.961805
3391.029427,55.761094,76.812365,69.974902,97.848611,92.223551,90.799705,31.434996,27.166635,75.012995
3392.465696,55.695588,76.724474,69.928275,97.85748,92.242182,90.817977,31.479746,27.184396,75.070348
3393.901964,55.630493,76.642907,69.869386,97.866612,92.265334,90.836442,31.514301,27.18959,75.127949
3395.338232,55.565113,76.561253,69.794124,97.874927,92.287737,90.857183,31.559235,27.204886,75.188867
3396.7745,55.48227,76.459534,69.698589,97.882724,92.30315,90.87417,31.609088,27.230835,75.251947
3398.210769,55.386729,76.33763,69.59201,97.890418,92.314526,90.888552,31.666455,27.267758,75.324312
3399.647037,55.269814,76.203106,69.468176,97.89955,92.326864,90.908531,31.737181,27.322098,75.401784
3401.083305,55.136777,76.061852,69.338026,97.910074,92.33964,90.936568,31.813602,27.381734,75.47156
3402.519574,55.00556,75.920259,69.217649,97.919673,92.353961,90.971282,31.89039,27.437705,75.539631
3403.955842,54.872203,75.773829,69.087885,97.9278,92.366394,91.006769,31.973015,27.503675,75.610379
3405.39211,54.731979,75.613255,68.94825,97.935817,92.37305,91.038343,32.050374,27.566552,75.676513
3406.828379,54.58407,75.434251,68.813167,97.943891,92.381964,91.066703,32.139227,27.636546,75.745124
3408.264647,54.412183,75.231894,68.66632,97.951846,92.395345,91.088955,32.232711,27.713951,75.815656
3409.700915,54.224528,75.016875,68.503747,97.961279,92.406196,91.108481,32.331016,27.801887,75.885261
3411.137183,54.026678,74.796174,68.326154,97.972058,92.414729,91.129956,32.431778,27.895357,75.952469
3412.573452,53.830849,74.572214,68.138581,97.98083,92.427873,91.149995,32.523612,27.979429,76.0174
3414.00972,53.636281,74.350511,67.942803,97.986814,92.447262,91.168614,32.614172,28.0628,76.086022
3415.445988,53.416996,74.118447,67.729178,97.992298,92.463985,91.183552,32.719035,28.167192,76.159471
3416.882257,53.177279,73.865276,67.511187,97.997899,92.474005,91.192156,32.822083,28.274205,76.234181
3418.318525,52.933575,73.606725,67.289466,98.002573,92.487439,91.202293,32.938092,28.396454,76.313487
3419.754793,52.668317,73.346088,67.043207,98.007116,92.508683,91.213892,33.056105,28.526688,76.388787
3421.191061,52.396995,73.0762,66.800034,98.012594,92.531771,91.22678,33.167854,28.650699,76.461196
3422.62733,52.127715,72.790126,66.566584,98.016922,92.551543,91.249418,33.278722,28.772627,76.535519
3424.063598,51.849134,72.489495,66.322299,98.02023,92.567129,91.276979,33.38623,28.892741,76.604983
3425.499866,51.560759,72.187058,66.069763,98.025557,92.581147,91.299675,33.491389,29.006433,76.667682
3426.936135,51.258195,71.880744,65.801516,98.032386,92.593836,91.318634,33.603635,29.123853,76.724999
3428.372403,50.94315,71.558967,65.521753,98.041235,92.602373,91.336368,33.701386,29.230642,76.774099
3429.808671,50.626992,71.227885,65.24415,98.052871,92.608314,91.354268,33.797767,29.339995,76.821425
3431.244939,50.298407,70.891548,64.954988,98.062727,92.617121,91.370035,33.892128,29.448752,76.865908
3432.681208,49.967533,70.558753,64.66743,98.069743,92.633113,91.384026,33.986693,29.558969,76.913992
3434.117476,49.627985,70.229021,64.374916,98.076287,92.650318,91.399998,34.09609,29.688354,76.970816
3435.553744,49.270652,69.889001,64.065739,98.083012,92.660709,91.414139,34.219844,29.834944,77.027586
3436.990013,48.91681,69.546912,63.773279,98.092445,92.669339,91.427729,34.346034,29.986277,77.085693
3438.426281,48.570302,69.215984,63.484033,98.102106,92.684757,91.448428,34.480623,30.152525,77.150882
3439.862549,48.223356,68.887387,63.174023,98.10807,92.706297,91.472623,34.614129,30.319143,77.21486
3441.298817,47.889797,68.559399,62.876466,98.113914,92.725935,91.501205,34.758019,30.492967,77.280306
3442.735086,47.562415,68.236145,62.582929,98.119807,92.738922,91.537345,34.903982,30.670915,77.347837
3444.171354,47.248299,67.929935,62.285776,98.125434,92.751181,91.569956,35.054785,30.855109,77.415719
3445.607622,46.94728,67.643323,62.001436,98.134602,92.763128,91.591562,35.213549,31.046757,77.481306
3447.043891,46.658749,67.366828,61.731325,98.144984,92.77324,91.607799,35.365828,31.234909,77.541537
3448.480159,46.403617,67.105416,61.495882,98.154207,92.789697,91.622188,35.508843,31.418966,77.603161
3449.916427,46.176179,66.868342,61.300767,98.16345,92.81185,91.635522,35.661235,31.615221,77.671267
3451.352695,45.963108,66.660961,61.130286,98.171294,92.834288,91.650959,35.807476,31.803491,77.738048
3452.788964,45.786179,66.494662,60.996337,98.177982,92.856985,91.670174,35.957081,31.993329,77.807301
3454.225232,45.64078,66.359274,60.886416,98.184525,92.874867,91.68835,36.111167,32.186852,77.878704
3455.6615,45.532681,66.254027,60.803475,98.192259,92.892213,91.703285,36.272794,32.384393,77.948796
3457.097769,45.46586,66.193006,60.769331,98.201654,92.914973,91.721147,36.440795,32.587811,78.018122
3458.534037,45.434873,66.174084,60.766455,98.206818,92.938086,91.745423,36.609922,32.7899,78.087451
3459.970305,45.453918,66.193716,60.78705,98.207833,92.963355,91.770363,36.784767,32.988674,78.158119
3461.406573,45.521603,66.257521,60.84001,98.211226,92.988344,91.791461,36.97143,33.193862,78.229529
3462.842842,45.629012,66.364132,60.920812,98.216129,93.006761,91.809841,37.15275,33.390039,78.297333
3464.27911,45.79087,66.505564,61.046696,98.221997,93.025832,91.828473,37.35209,33.599802,78.367645
3465.715378,45.986121,66.662922,61.218898,98.229527,93.046573,91.84654,37.563807,33.819785,78.439559
3467.151647,46.215919,66.84003,61.42836,98.235678,93.071712,91.864843,37.784627,34.04556,78.515504
3468.587915,46.490998,67.047085,61.670202,98.24065,93.106282,91.890151,38.02902,34.292816,78.599884
3470.024183,46.794873,67.280606,61.936398,98.246175,93.135614,91.92471,38.287892,34.549553,78.68565
3471.460451,47.128509,67.545391,62.232322,98.253669,93.157522,91.959749,38.543111,34.79317,78.768761
3472.89672,47.495605,67.838511,62.551717,98.262834,93.188374,91.990585,38.804227,35.040097,78.853558
3474.332988,47.880282,68.145829,62.873703,98.2687,93.227632,92.021311,39.069414,35.291535,78.935694
3475.769256,48.281449,68.469994,63.206194,98.27213,93.268504,92.049777,39.359459,35.567326,79.015751
3477.205525,48.683442,68.807292,63.551471,98.276785,93.308592,92.071019,39.655568,35.851189,79.095057
3478.641793,49.096093,69.16171,63.908115,98.280039,93.35121,92.091435,39.942539,36.125054,79.177901
3480.078061,49.525501,69.533861,64.267054,98.281678,93.398759,92.114203,40.229016,36.396982,79.264156
3481.514329,49.954161,69.906017,64.617416,98.285162,93.438993,92.134827,40.513571,36.664493,79.348906
3482.950598,50.381031,70.269665,64.968303,98.291938,93.468458,92.155327,40.798845,36.931725,79.432465
3484.386866,50.802354,70.620273,65.317504,98.30085,93.495857,92.178957,41.098142,37.222111,79.517448
3485.823134,51.211962,70.953445,65.661958,98.308881,93.520536,92.206218,41.390906,37.508377,79.604177
3487.259403,51.62506,71.278353,66.011573,98.316974,93.545656,92.24047,41.698013,37.80113,79.698433
3488.695671,52.029586,71.593334,66.344729,98.327312,93.573761,92.280389,42.015073,38.103431,79.794128
3490.131939,52.434338,71.90173,66.669034,98.340768,93.602479,92.318851,42.325662,38.39904,79.889584
3491.568207,52.840233,72.198639,67.003109,98.359916,93.638281,92.350376,42.634855,38.692834,79.987975
3493.004476,53.233647,72.477085,67.331504,98.37883,93.680278,92.382363,42.942625,38.988953,80.086184
3494.440744,53.632823,72.763154,67.653183,98.388125,93.718348,92.423186,43.249006,39.28354,80.181805
3495.877012,54.032153,73.063301,67.956813,98.392064,93.754381,92.45782,43.568436,39.595282,80.272346
3497.313281,54.416519,73.360852,68.235014,98.396088,93.796535,92.478154,43.880759,39.904922,80.356229
3498.749549,54.807662,73.662485,68.527074,98.399027,93.846728,92.50013,44.198153,40.217646,80.442228
3500.185817,55.196288,73.962069,68.832574,98.400553,93.891178,92.527063,44.518089,40.533198,80.529249
3501.622085,55.587643,74.256632,69.128163,98.401055,93.921611,92.553026,44.845391,40.85533,80.619611
3503.058354,55.975669,74.550175,69.414148,98.401858,93.950586,92.581437,45.19538,41.199697,80.714226
3504.494622,56.346723,74.839459,69.696557,98.402972,93.98197,92.613057,45.550876,41.55396,80.80681
3505.93089,56.731289,75.130696,69.994377,98.404031,94.01185,92.647879,45.900374,41.901371,80.901121
3507.367159,57.122151,75.419537,70.307465,98.4082,94.04336,92.685739,46.263974,42.261946,80.999475
3508.803427,57.500451,75.701382,70.625705,98.41644,94.074146,92.722467,46.619567,42.618098,81.097313
3510.239695,57.897474,75.984421,70.958114,98.427239,94.10299,92.757396,46.977701,42.978995,81.201114
3511.675964,58.286361,76.25085,71.289779,98.44107,94.130379,92.792233,47.340292,43.34603,81.305817
3513.112232,58.670619,76.515703,71.632699,98.457027,94.15086,92.835066,47.697526,43.703657,81.413576
3514.5485,59.083215,76.810902,71.985275,98.470496,94.167057,92.884191,48.053817,44.056914,81.525537
3515.984768,59.490839,77.112916,72.295581,98.476964,94.189504,92.92137,48.406737,44.413713,81.625295
3517.421037,59.888056,77.413483,72.588234,98.479259,94.220813,92.951839,48.754196,44.768309,81.721872
3518.857305,60.292033,77.727302,72.895358,98.482262,94.254206,92.988655,49.111678,45.131301,81.826029
3520.293573,60.702912,78.047608,73.184452,98.483094,94.28527,93.02368,49.467284,45.489921,81.921568
3521.729842,61.134441,78.371823,73.455534,98.479811,94.321339,93.05536,49.845937,45.865393,82.015725
3523.16611,61.556517,78.685606,73.720232,98.476751,94.362006,93.085488,50.242625,46.25586,82.112146
3524.602378,61.98041,78.990208,73.99736,98.477219,94.401003,93.110365,50.637239,46.645096,82.20367
3526.038646,62.429401,79.303677,74.306187,98.482747,94.443898,93.1334,51.034205,47.03789,82.294606
3527.474915,62.870646,79.624189,74.627317,98.490444,94.487591,93.155505,51.429294,47.428587,82.385081
3528.911183,63.318938,79.947711,74.958499,98.497602,94.523574,93.177103,51.820199,47.812689,82.478717
3530.347451,63.782908,80.255942,75.294971,98.507792,94.557223,93.199748,52.226863,48.212129,82.581025
3531.78372,64.227566,80.533348,75.636794,98.52472,94.591373,93.225343,52.632689,48.613504,82.685284
3533.219988,64.669868,80.8087,75.99868,98.545106,94.621384,93.255621,53.037182,49.011976,82.796021
3534.656256,65.111438,81.088223,76.355982,98.562652,94.647449,93.286768,53.43659,49.407983,82.907913
3536.092524,65.535175,81.364246,76.680999,98.572486,94.673691,93.317115,53.825023,49.800481,83.013257
3537.528793,65.949714,81.643685,76.998024,98.579873,94.701247,93.353091,54.210624,50.193873,83.119392
3538.965061,66.359067,81.924079,77.301919,98.588136,94.727674,93.391189,54.601595,50.59365,83.220458
3540.401329,66.769192,82.197897,77.587146,98.594676,94.755443,93.426293,54.991555,50.991616,83.308846
3541.837598,67.182912,82.467419,77.874321,98.59983,94.78516,93.462927,55.393162,51.401032,83.397916
3543.273866,67.580861,82.730178,78.156446,98.605039,94.810017,93.498619,55.795569,51.811299,83.486723
3544.710134,67.981605,82.996654,78.443759,98.611551,94.834569,93.53294,56.201328,52.223009,83.573973
3546.146402,68.371905,83.275711,78.741643,98.617467,94.864878,93.571092,56.606719,52.633138,83.664039
3547.582671,68.768327,83.55382,79.013316,98.620934,94.889967,93.604147,57.002608,53.032615,83.751846
3549.018939,69.197332,83.838715,79.308772,98.628441,94.917429,93.639663,57.413321,53.44571,83.847649
3550.455207,69.618166,84.101956,79.599088,98.638004,94.949039,93.674217,57.835516,53.871933,83.945251
3551.891476,70.022404,84.352664,79.882549,98.647589,94.982031,93.708579,58.254731,54.297815,84.038052
3553.327744,70.421799,84.606509,80.154982,98.654144,95.013345,93.742546,58.677271,54.726854,84.129473
3554.764012,70.812801,84.854623,80.420548,98.659931,95.043682,93.775507,59.099257,55.154905,84.220324
3556.20028,71.198587,85.097426,80.681608,98.665001,95.073567,93.80699,59.52554,55.586868,84.310991
3557.636549,71.576566,85.334094,80.937531,98.669626,95.103935,93.837195,59.951782,56.018636,84.400571
3559.072817,71.947333,85.564597,81.188824,98.67398,95.13447,93.866802,60.380853,56.453179,84.48993
3560.509085,72.308964,85.788898,81.435155,98.678151,95.164987,93.896365,60.809219,56.886995,84.578587
3561.945354,72.660196,86.007019,81.67481,98.682101,95.195413,93.926101,61.239988,57.323676,84.666955
3563.381622,72.980833,86.210322,81.89015,98.683234,95.225943,93.957589,61.66067,57.75455,84.746076
3564.81789,73.323605,86.424144,82.13224,98.688082,95.256669,93.987144,62.092686,58.19178,84.836792
3566.254158,73.651573,86.632041,82.367848,98.692158,95.287874,94.018443,62.519862,58.624562,84.926262
3567.690427,73.995541,86.833747,82.597244,98.698565,95.318845,94.048742,62.944309,59.056125,85.015065
3569.126695,74.341653,87.042106,82.84584,98.707595,95.354143,94.083573,63.373853,59.495058,85.106769
3570.562963,74.662451,87.235455,83.062394,98.712067,95.386028,94.114337,63.799691,59.933882,85.191165
3571.999232,74.973759,87.421333,83.267676,98.715852,95.417218,94.143397,64.222912,60.372417,85.271318
3573.4355,75.278345,87.601732,83.467695,98.719814,95.447917,94.17209,64.646346,60.813469,85.350511
3574.871768,75.576409,87.776521,83.663453,98.72411,95.477728,94.200388,65.066223,61.252161,85.429374
3576.308036,75.86957,87.94634,83.855172,98.728458,95.507362,94.227848,65.488012,61.694091,85.508546
3577.744305,76.15372,88.109965,84.040587,98.73249,95.537538,94.254633,65.90688,62.134456,85.586214
3579.180573,76.4309,88.268446,84.221135,98.735883,95.568316,94.282051,66.326312,62.577407,85.663145
3580.616841,76.699076,88.421868,84.395435,98.73866,95.599022,94.310845,66.743167,63.019886,85.738913
3582.05311,76.958396,88.570255,84.562084,98.740668,95.629088,94.340964,67.160451,63.464927,85.81378
3583.489378,77.209347,88.713656,84.721644,98.741684,95.658912,94.371992,67.574577,63.909735,85.886503
3584.925646,77.487609,88.870068,84.90717,98.746394,95.688601,94.400909,68.002261,64.36383,85.971929
3586.361914,77.74304,89.016524,85.070935,98.748475,95.718712,94.432534,68.422521,64.81425,86.051195
3587.798183,77.995801,89.162931,85.233633,98.750142,95.748571,94.464874,68.844498,65.26767,86.132891
3589.234451,78.242603,89.307104,85.390441,98.751026,95.776905,94.494906,69.266134,65.721786,86.213827
3590.670719,78.484491,89.44741,85.536708,98.751005,95.803978,94.521096,69.691517,66.180981,86.291571
3592.106988,78.722043,89.584736,85.676325,98.75129,95.83081,94.544903,70.118879,66.642709,86.36615
3593.543256,78.957442,89.721632,85.815204,98.753054,95.85785,94.568955,70.549135,67.106928,86.440669
3594.979524,79.186125,89.846168,85.954352,98.7563,95.88243,94.590807,70.977668,67.574067,86.511652
3596.415792,79.420049,89.986823,86.086196,98.759682,95.91061,94.616457,71.413625,68.04079,86.589396
3597.852061,79.646993,90.122723,86.214362,98.76333,95.938425,94.640978,71.849526,68.507354,86.665001
3599.288329,79.86899,90.254675,86.341968,98.767485,95.96657,94.665345,72.288174,68.978437,86.739727
3600.724597,80.083619,90.381137,86.467065,98.772347,95.994663,94.689652,72.726137,69.45024,86.812743
3602.160866,80.292694,90.501863,86.589019,98.777671,96.022346,94.713159,73.165777,69.925672,86.884198
3603.597134,80.496841,90.61714,86.707374,98.783408,96.049726,94.735219,73.605389,70.40253,86.954269
3605.033402,80.696758,90.726705,86.820262,98.789286,96.076966,94.755683,74.046738,70.882316,87.022859
3606.469671,80.893474,90.831019,86.928703,98.794837,96.103998,94.775112,74.487935,71.362592,87.089671
